NAME, Part, Lon, Lat
Law, 1, -76.18224, 41.3799
Law, 1, -76.15385, 41.3806
Law, 1, -76.05883, 41.3831
Law, 1, -76.03823, 41.3837
Law, 1, -76.02223, 41.38409
Law, 1, -76.01143, 41.3844
Law, 1, -75.95933, 41.397
Law, 1, -75.95604, 41.3978
Law, 1, -75.87584, 41.41721
Law, 1, -75.87251, 41.418
Law, 1, -75.83472, 41.4272
Furrow, 1, -79.20893, 41.33181
Furrow, 1, -79.20924, 41.31871
Furrow, 1, -79.20974, 41.29721
Furrow, 1, -79.21093, 41.2378
Furrow, 1, -79.21163, 41.20591
Furrow, 1, -79.21214, 41.18571
Furrow, 1, -79.21222, 41.18081
Furrow, 1, -79.21234, 41.17761
Furrow, 1, -79.21265, 41.16151
Furrow, 1, -79.21363, 41.11561
Furrow, 1, -79.21402, 41.09701
Furrow, 1, -79.21504, 41.05052
Furrow, 1, -79.22134, 41.04791
Furrow, 1, -79.22794, 41.0465
Furrow, 1, -79.23354, 41.04431
Furrow, 1, -79.23834, 41.03991
Furrow, 1, -79.24274, 41.03511
Furrow, 1, -79.24974, 41.03271
Furrow, 1, -79.25925, 41.03001
Furrow, 1, -79.26074, 41.02851
Furrow, 1, -79.26384, 41.02531
Furrow, 1, -79.26733, 41.0203
Furrow, 1, -79.27614, 41.01551
Furrow, 1, -79.28024, 41.01101
Furrow, 1, -79.28615, 41.00921
Furrow, 1, -79.29333, 41.01052
Furrow, 1, -79.29755, 41.01132
Furrow, 1, -79.29994, 41.01152
Furrow, 1, -79.30524, 41.01161
Furrow, 1, -79.31013, 41.0082
Furrow, 1, -79.31554, 41.0037
Furrow, 1, -79.32164, 41.00151
Furrow, 1, -79.32654, 41.0008
Furrow, 1, -79.33194, 41.00001
Furrow, 1, -79.33534, 41.00001
Furrow, 1, -79.33694, 41.00241
Furrow, 1, -79.34244, 41.00021
Furrow, 1, -79.34524, 41.00122
Furrow, 1, -79.35054, 40.99871
Furrow, 1, -79.35403, 40.9997
Furrow, 1, -79.36096, 41.00381
Furrow, 1, -79.36644, 41.00071
Furrow, 1, -79.36854, 40.99391
Furrow, 1, -79.37165, 40.98881
Furrow, 1, -79.37173, 40.98242
Furrow, 1, -79.36965, 40.97631
Furrow, 1, -79.37224, 40.97071
Furrow, 1, -79.37474, 40.96891
Furrow, 1, -79.38144, 40.97182
Furrow, 1, -79.38124, 40.97772
Furrow, 1, -79.37474, 40.98352
Furrow, 1, -79.37934, 40.98571
Furrow, 1, -79.38365, 40.99021
Furrow, 1, -79.38014, 40.99542
Furrow, 1, -79.39315, 40.99461
Furrow, 1, -79.39824, 40.98931
Furrow, 1, -79.40396, 40.99081
Furrow, 1, -79.40243, 40.99711
Furrow, 1, -79.40784, 40.99961
Furrow, 1, -79.41445, 41.00001
Furrow, 1, -79.40975, 41.00492
Furrow, 1, -79.41614, 41.00572
Furrow, 1, -79.42145, 41.00251
Furrow, 1, -79.42124, 41.00001
Furrow, 1, -79.42264, 40.99391
Furrow, 1, -79.42544, 40.98821
Furrow, 1, -79.43133, 40.98571
Furrow, 1, -79.43775, 40.98722
Furrow, 1, -79.44385, 40.98701
Furrow, 1, -79.44884, 40.98281
Furrow, 1, -79.45565, 40.9829
Furrow, 1, -79.45569, 40.98713
Furrow, 1, -79.46814, 40.99291
Furrow, 1, -79.47445, 40.99491
Furrow, 1, -79.48054, 40.9943
Furrow, 1, -79.48643, 40.99562
Furrow, 1, -79.49105, 40.99111
Furrow, 1, -79.49375, 40.98321
Furrow, 1, -79.49673, 40.97772
Furrow, 1, -79.49975, 40.97702
Furrow, 1, -79.50344, 40.97671
Furrow, 1, -79.50585, 40.98231
Furrow, 1, -79.51174, 40.98561
Furrow, 1, -79.51824, 40.98431
Furrow, 1, -79.51455, 40.97871
Furrow, 1, -79.51974, 40.97491
Furrow, 1, -79.53735, 40.98072
Furrow, 1, -79.54196, 40.98442
Furrow, 1, -79.54795, 40.982
Furrow, 1, -79.55425, 40.98171
Furrow, 1, -79.56014, 40.98442
Furrow, 1, -79.56625, 40.98561
Furrow, 1, -79.57275, 40.98481
Furrow, 1, -79.57804, 40.982
Furrow, 1, -79.58315, 40.97761
Furrow, 1, -79.58766, 40.97232
Furrow, 1, -79.59385, 40.96852
Furrow, 1, -79.60015, 40.96912
Furrow, 1, -79.60995, 40.97161
Furrow, 1, -79.61955, 40.97412
Furrow, 1, -79.62405, 40.97801
Furrow, 1, -79.62345, 40.98481
Furrow, 1, -79.61845, 40.99002
Furrow, 1, -79.61195, 40.99311
Furrow, 1, -79.60604, 40.99481
Furrow, 1, -79.60015, 40.99441
Furrow, 1, -79.59355, 40.99332
Furrow, 1, -79.58735, 40.99131
Furrow, 1, -79.58116, 40.99461
Furrow, 1, -79.58375, 41.00001
Furrow, 1, -79.58814, 41.00291
Furrow, 1, -79.59385, 41.00521
Furrow, 1, -79.60584, 41.00531
Furrow, 1, -79.60806, 41.00851
Furrow, 1, -79.60945, 41.01061
Furrow, 1, -79.60584, 41.01681
Furrow, 1, -79.60224, 41.02151
Furrow, 1, -79.59985, 41.02821
Furrow, 1, -79.59965, 41.03552
Furrow, 1, -79.60595, 41.03662
Furrow, 1, -79.61215, 41.03381
Furrow, 1, -79.61825, 41.03341
Furrow, 1, -79.63426, 41.03741
Furrow, 1, -79.63755, 41.0382
Furrow, 1, -79.64346, 41.04141
Furrow, 1, -79.64945, 41.04391
Furrow, 1, -79.65585, 41.04591
Furrow, 1, -79.66726, 41.05381
Furrow, 1, -79.66395, 41.0597
Furrow, 1, -79.65866, 41.06251
Furrow, 1, -79.65545, 41.0678
Furrow, 1, -79.65945, 41.07331
Furrow, 1, -79.66204, 41.07552
Furrow, 1, -79.66415, 41.07731
Furrow, 1, -79.66975, 41.08061
Furrow, 1, -79.67295, 41.08212
Furrow, 1, -79.67637, 41.08491
Furrow, 1, -79.68095, 41.09771
Furrow, 1, -79.68216, 41.1043
Furrow, 1, -79.68126, 41.10781
Furrow, 1, -79.68064, 41.11021
Furrow, 1, -79.67985, 41.11851
Furrow, 1, -79.68044, 41.12501
Furrow, 1, -79.67925, 41.1287
Furrow, 1, -79.67965, 41.13571
Furrow, 1, -79.68255, 41.14012
Furrow, 1, -79.68675, 41.14462
Furrow, 1, -79.68485, 41.15022
Furrow, 1, -79.68065, 41.15591
Furrow, 1, -79.68005, 41.16131
Furrow, 1, -79.69056, 41.17031
Furrow, 1, -79.69616, 41.17341
Furrow, 1, -79.70025, 41.17631
Furrow, 1, -79.69986, 41.18281
Furrow, 1, -79.69485, 41.18382
Furrow, 1, -79.69125, 41.18312
Furrow, 1, -79.68757, 41.1818
Furrow, 1, -79.67555, 41.18492
Furrow, 1, -79.66995, 41.18292
Furrow, 1, -79.66525, 41.18911
Furrow, 1, -79.67085, 41.19322
Furrow, 1, -79.66586, 41.1968
Furrow, 1, -79.66454, 41.19851
Furrow, 1, -79.64996, 41.21771
Furrow, 1, -79.64996, 41.25001
Furrow, 1, -79.64996, 41.2537
Furrow, 1, -79.63246, 41.2535
Furrow, 1, -79.63235, 41.25991
Furrow, 1, -79.62725, 41.26692
Furrow, 1, -79.62475, 41.27722
Furrow, 1, -79.60455, 41.27711
Furrow, 1, -79.60435, 41.2927
Furrow, 1, -79.60426, 41.30641
Furrow, 1, -79.60403, 41.32141
Furrow, 1, -79.54145, 41.32092
Furrow, 1, -79.54153, 41.33581
Furrow, 1, -79.52806, 41.3357
Furrow, 1, -79.47844, 41.33541
Furrow, 1, -79.47785, 41.38641
Furrow, 1, -79.40016, 41.38632
Furrow, 1, -79.39984, 41.43601
Furrow, 1, -79.35924, 41.43492
Furrow, 1, -79.21073, 41.4309
Furrow, 1, -79.20734, 41.43081
Furrow, 1, -79.20752, 41.41851
Furrow, 1, -79.20893, 41.33181
Jefferson, 1, -79.09531, 41.34163
Jefferson, 1, -79.08953, 41.34321
Jefferson, 1, -79.08103, 41.35301
Jefferson, 1, -79.07513, 41.35461
Jefferson, 1, -79.06933, 41.35171
Jefferson, 1, -79.06333, 41.35002
Jefferson, 1, -79.05742, 41.35111
Jefferson, 1, -79.05114, 41.35131
Jefferson, 1, -79.03893, 41.3572
Jefferson, 1, -79.03223, 41.35771
Jefferson, 1, -79.02593, 41.35581
Jefferson, 1, -79.02173, 41.35101
Jefferson, 1, -79.01583, 41.3525
Jefferson, 1, -79.01313, 41.35832
Jefferson, 1, -79.00654, 41.35931
Jefferson, 1, -78.99973, 41.36241
Jefferson, 1, -78.99563, 41.36682
Jefferson, 1, -78.98983, 41.3684
Jefferson, 1, -78.98383, 41.36691
Jefferson, 1, -78.97872, 41.3702
Jefferson, 1, -78.97503, 41.37501
Jefferson, 1, -78.96932, 41.37571
Jefferson, 1, -78.96523, 41.37001
Jefferson, 1, -78.96132, 41.37101
Jefferson, 1, -78.95923, 41.36212
Jefferson, 1, -78.93022, 41.34931
Jefferson, 1, -78.87142, 41.32321
Jefferson, 1, -78.81632, 41.29881
Jefferson, 1, -78.74032, 41.26521
Jefferson, 1, -78.74043, 41.25001
Jefferson, 1, -78.73863, 41.23062
Jefferson, 1, -78.71002, 41.2302
Jefferson, 1, -78.71012, 41.22111
Jefferson, 1, -78.71021, 41.20181
Jefferson, 1, -78.76642, 41.20271
Jefferson, 1, -78.79852, 41.14271
Jefferson, 1, -78.80192, 41.13641
Jefferson, 1, -78.80353, 41.13342
Jefferson, 1, -78.80404, 41.0615
Jefferson, 1, -78.80412, 41.05432
Jefferson, 1, -78.80422, 41.04071
Jefferson, 1, -78.80463, 40.99081
Jefferson, 1, -78.80472, 40.97061
Jefferson, 1, -78.80522, 40.90591
Jefferson, 1, -78.89963, 40.90711
Jefferson, 1, -78.96093, 40.90792
Jefferson, 1, -78.98743, 40.90821
Jefferson, 1, -79.01864, 40.90861
Jefferson, 1, -79.09953, 40.90962
Jefferson, 1, -79.12703, 40.91001
Jefferson, 1, -79.21574, 40.91111
Jefferson, 1, -79.21555, 40.91571
Jefferson, 1, -79.21344, 40.96411
Jefferson, 1, -79.21312, 40.97091
Jefferson, 1, -79.21124, 41.01281
Jefferson, 1, -79.21394, 41.0391
Jefferson, 1, -79.21504, 41.05052
Jefferson, 1, -79.21402, 41.09701
Jefferson, 1, -79.21363, 41.11561
Jefferson, 1, -79.21265, 41.16151
Jefferson, 1, -79.21234, 41.17761
Jefferson, 1, -79.21222, 41.18081
Jefferson, 1, -79.21214, 41.18571
Jefferson, 1, -79.21163, 41.20591
Jefferson, 1, -79.21093, 41.2378
Jefferson, 1, -79.20974, 41.29721
Jefferson, 1, -79.20924, 41.31871
Jefferson, 1, -79.20893, 41.33181
Jefferson, 1, -79.20654, 41.33111
Jefferson, 1, -79.20192, 41.32641
Jefferson, 1, -79.19564, 41.32431
Jefferson, 1, -79.18953, 41.32551
Jefferson, 1, -79.18594, 41.33052
Jefferson, 1, -79.18724, 41.33641
Jefferson, 1, -79.18174, 41.3393
Jefferson, 1, -79.17623, 41.33691
Jefferson, 1, -79.17643, 41.33061
Jefferson, 1, -79.17302, 41.32531
Jefferson, 1, -79.16724, 41.33361
Jefferson, 1, -79.16934, 41.33921
Jefferson, 1, -79.16534, 41.34391
Jefferson, 1, -79.15974, 41.34091
Jefferson, 1, -79.16284, 41.33581
Jefferson, 1, -79.16033, 41.33032
Jefferson, 1, -79.15395, 41.32881
Jefferson, 1, -79.14803, 41.33201
Jefferson, 1, -79.14032, 41.3413
Jefferson, 1, -79.13403, 41.3402
Jefferson, 1, -79.12413, 41.33111
Jefferson, 1, -79.11863, 41.32861
Jefferson, 1, -79.11293, 41.32492
Jefferson, 1, -79.10683, 41.32611
Jefferson, 1, -79.10492, 41.33212
Jefferson, 1, -79.10633, 41.33851
Jefferson, 1, -79.10093, 41.34262
Jefferson, 1, -79.09531, 41.34163
Krim, 1, -76.31074, 41.30859
Krim, 1, -76.31664, 41.23669
Krim, 1, -76.31904, 41.2075
Krim, 1, -76.31925, 41.2049
Krim, 1, -76.30733, 41.1841
Krim, 1, -76.30294, 41.17641
Krim, 1, -76.28654, 41.1478
Krim, 1, -76.27733, 41.1317
Krim, 1, -76.23754, 41.13699
Krim, 1, -76.22892, 41.1382
Krim, 1, -76.22845, 41.06651
Krim, 1, -76.22834, 41.0583
Krim, 1, -76.22954, 41.05441
Krim, 1, -76.23144, 41.0506
Krim, 1, -76.23044, 41.0463
Krim, 1, -76.22054, 41.00369
Krim, 1, -76.20794, 40.94972
Krim, 1, -76.26914, 40.89681
Krim, 1, -76.27596, 40.89091
Krim, 1, -76.28454, 40.88351
Krim, 1, -76.29725, 40.83781
Krim, 1, -76.30615, 40.8057
Krim, 1, -76.30725, 40.80191
Krim, 1, -76.33774, 40.79101
Krim, 1, -76.35945, 40.78321
Krim, 1, -76.36334, 40.78181
Krim, 1, -76.36615, 40.78082
Krim, 1, -76.38056, 40.77561
Krim, 1, -76.39305, 40.7985
Krim, 1, -76.40613, 40.83421
Krim, 1, -76.40875, 40.83401
Krim, 1, -76.45465, 40.83081
Krim, 1, -76.49236, 40.82501
Krim, 1, -76.49965, 40.82391
Krim, 1, -76.50215, 40.8254
Krim, 1, -76.50275, 40.83151
Krim, 1, -76.50465, 40.83531
Krim, 1, -76.50826, 40.84281
Krim, 1, -76.50585, 40.84851
Krim, 1, -76.49965, 40.8498
Krim, 1, -76.49965, 40.85511
Krim, 1, -76.50156, 40.86021
Krim, 1, -76.50725, 40.8628
Krim, 1, -76.50874, 40.86891
Krim, 1, -76.50775, 40.87501
Krim, 1, -76.50635, 40.87661
Krim, 1, -76.50604, 40.88261
Krim, 1, -76.52805, 40.88261
Krim, 1, -76.52495, 40.92172
Krim, 1, -76.52025, 40.9262
Krim, 1, -76.52216, 40.9321
Krim, 1, -76.52565, 40.93801
Krim, 1, -76.52396, 40.9419
Krim, 1, -76.51825, 40.94401
Krim, 1, -76.51335, 40.9477
Krim, 1, -76.51595, 40.95281
Krim, 1, -76.51495, 40.95901
Krim, 1, -76.51975, 40.96292
Krim, 1, -76.52785, 40.9719
Krim, 1, -76.55084, 40.98921
Krim, 1, -76.56125, 40.997
Krim, 1, -76.56525, 41.00001
Krim, 1, -76.56625, 41.00881
Krim, 1, -76.56215, 41.03431
Krim, 1, -76.56305, 41.0365
Krim, 1, -76.57015, 41.0537
Krim, 1, -76.60845, 41.06301
Krim, 1, -76.61755, 41.06521
Krim, 1, -76.61586, 41.0781
Krim, 1, -76.61956, 41.0831
Krim, 1, -76.62335, 41.09622
Krim, 1, -76.64085, 41.15571
Krim, 1, -76.59895, 41.15739
Krim, 1, -76.59255, 41.1577
Krim, 1, -76.58975, 41.15991
Krim, 1, -76.55405, 41.189
Krim, 1, -76.45994, 41.26559
Krim, 1, -76.44764, 41.2756
Krim, 1, -76.41686, 41.3011
Krim, 1, -76.40814, 41.3082
Krim, 1, -76.31074, 41.30859
Medici, 1, -78.2366, 41.2304
Medici, 1, -78.2342, 41.2302
Medici, 1, -78.15149, 41.22241
Medici, 1, -78.0936, 41.21691
Medici, 1, -78.06099, 41.17451
Medici, 1, -78.0381, 41.15351
Medici, 1, -78.0418, 41.14831
Medici, 1, -78.0477, 41.14581
Medici, 1, -78.0537, 41.14421
Medici, 1, -78.0559, 41.13191
Medici, 1, -78.0653, 41.1323
Medici, 1, -78.0705, 41.12951
Medici, 1, -78.06881, 41.12501
Medici, 1, -78.07419, 41.12231
Medici, 1, -78.07779, 41.12501
Medici, 1, -78.08651, 41.1184
Medici, 1, -78.0926, 41.11561
Medici, 1, -78.09591, 41.12081
Medici, 1, -78.1025, 41.12152
Medici, 1, -78.1074, 41.1182
Medici, 1, -78.11181, 41.1135
Medici, 1, -78.0978, 41.08621
Medici, 1, -78.09389, 41.08151
Medici, 1, -78.09363, 41.0763
Medici, 1, -78.09121, 41.07011
Medici, 1, -78.0853, 41.06851
Medici, 1, -78.08829, 41.0633
Medici, 1, -78.0893, 41.05751
Medici, 1, -78.083, 41.05751
Medici, 1, -78.07709, 41.0597
Medici, 1, -78.07309, 41.05511
Medici, 1, -78.0705, 41.04971
Medici, 1, -78.06431, 41.05241
Medici, 1, -78.0628, 41.0438
Medici, 1, -78.0573, 41.04011
Medici, 1, -78.0617, 41.03601
Medici, 1, -78.0676, 41.0342
Medici, 1, -78.07371, 41.03411
Medici, 1, -78.07931, 41.03201
Medici, 1, -78.0763, 41.02641
Medici, 1, -78.07039, 41.02551
Medici, 1, -78.07531, 41.0221
Medici, 1, -78.0696, 41.0205
Medici, 1, -78.06971, 41.01451
Medici, 1, -78.064, 41.01301
Medici, 1, -78.0582, 41.01042
Medici, 1, -78.05539, 41.00521
Medici, 1, -78.0616, 41.00471
Medici, 1, -78.0646, 41.00001
Medici, 1, -78.0606, 40.997
Medici, 1, -78.06679, 40.99731
Medici, 1, -78.0732, 40.99391
Medici, 1, -78.0857, 40.99191
Medici, 1, -78.0821, 40.9867
Medici, 1, -78.0841, 40.9802
Medici, 1, -78.0906, 40.9804
Medici, 1, -78.0896, 40.97431
Medici, 1, -78.094, 40.97032
Medici, 1, -78.088, 40.97001
Medici, 1, -78.0832, 40.96562
Medici, 1, -78.0777, 40.95681
Medici, 1, -78.08381, 40.95462
Medici, 1, -78.0915, 40.95321
Medici, 1, -78.09701, 40.95101
Medici, 1, -78.1041, 40.9495
Medici, 1, -78.1101, 40.94921
Medici, 1, -78.1137, 40.94361
Medici, 1, -78.12011, 40.94171
Medici, 1, -78.1247, 40.94621
Medici, 1, -78.1309, 40.94561
Medici, 1, -78.1303, 40.95161
Medici, 1, -78.1359, 40.95481
Medici, 1, -78.13131, 40.9596
Medici, 1, -78.132, 40.96621
Medici, 1, -78.1361, 40.96191
Medici, 1, -78.1396, 40.95642
Medici, 1, -78.14, 40.9504
Medici, 1, -78.146, 40.94851
Medici, 1, -78.1464, 40.95521
Medici, 1, -78.152, 40.95761
Medici, 1, -78.15751, 40.9605
Medici, 1, -78.1637, 40.96121
Medici, 1, -78.16631, 40.95921
Medici, 1, -78.1684, 40.95761
Medici, 1, -78.16731, 40.95181
Medici, 1, -78.1621, 40.95491
Medici, 1, -78.1585, 40.94931
Medici, 1, -78.1559, 40.94371
Medici, 1, -78.16179, 40.94201
Medici, 1, -78.1661, 40.93681
Medici, 1, -78.1721, 40.93531
Medici, 1, -78.1762, 40.93061
Medici, 1, -78.17949, 40.9244
Medici, 1, -78.1856, 40.92172
Medici, 1, -78.19061, 40.9186
Medici, 1, -78.1965, 40.9195
Medici, 1, -78.2015, 40.91581
Medici, 1, -78.20741, 40.9168
Medici, 1, -78.21411, 40.91531
Medici, 1, -78.2198, 40.91281
Medici, 1, -78.2245, 40.90911
Medici, 1, -78.22651, 40.90341
Medici, 1, -78.2272, 40.89741
Medici, 1, -78.22261, 40.89331
Medici, 1, -78.2259, 40.88801
Medici, 1, -78.2268, 40.88571
Medici, 1, -78.2281, 40.88252
Medici, 1, -78.2323, 40.87821
Medici, 1, -78.23851, 40.88121
Medici, 1, -78.24442, 40.88021
Medici, 1, -78.23951, 40.87681
Medici, 1, -78.23561, 40.87501
Medici, 1, -78.24141, 40.87211
Medici, 1, -78.2473, 40.87161
Medici, 1, -78.24971, 40.86611
Medici, 1, -78.24741, 40.85881
Medici, 1, -78.24971, 40.85501
Medici, 1, -78.2557, 40.85421
Medici, 1, -78.26161, 40.85401
Medici, 1, -78.26701, 40.85031
Medici, 1, -78.27231, 40.84751
Medici, 1, -78.27512, 40.84931
Medici, 1, -78.27751, 40.85092
Medici, 1, -78.28421, 40.85101
Medici, 1, -78.29031, 40.84861
Medici, 1, -78.2906, 40.84262
Medici, 1, -78.2944, 40.83792
Medici, 1, -78.30021, 40.83531
Medici, 1, -78.29971, 40.8292
Medici, 1, -78.30021, 40.82321
Medici, 1, -78.30461, 40.82092
Medici, 1, -78.30911, 40.81541
Medici, 1, -78.31322, 40.81091
Medici, 1, -78.32442, 40.80621
Medici, 1, -78.32912, 40.80261
Medici, 1, -78.33492, 40.80001
Medici, 1, -78.33951, 40.7956
Medici, 1, -78.34322, 40.7909
Medici, 1, -78.34251, 40.78752
Medici, 1, -78.34201, 40.78471
Medici, 1, -78.3457, 40.77992
Medici, 1, -78.35011, 40.77601
Medici, 1, -78.35181, 40.76991
Medici, 1, -78.35741, 40.76782
Medici, 1, -78.36272, 40.76461
Medici, 1, -78.37271, 40.75752
Medici, 1, -78.37471, 40.75561
Medici, 1, -78.37471, 40.75072
Medici, 1, -78.3672, 40.73741
Medici, 1, -78.36261, 40.7331
Medici, 1, -78.3504, 40.7248
Medici, 1, -78.43161, 40.7248
Medici, 1, -78.52772, 40.72471
Medici, 1, -78.57762, 40.72472
Medici, 1, -78.59422, 40.72472
Medici, 1, -78.68801, 40.7246
Medici, 1, -78.69003, 40.72461
Medici, 1, -78.69912, 40.72461
Medici, 1, -78.71282, 40.7246
Medici, 1, -78.80203, 40.72461
Medici, 1, -78.80643, 40.72961
Medici, 1, -78.80643, 40.73542
Medici, 1, -78.80592, 40.79891
Medici, 1, -78.80583, 40.81161
Medici, 1, -78.80583, 40.81941
Medici, 1, -78.80562, 40.84471
Medici, 1, -78.80522, 40.90591
Medici, 1, -78.80472, 40.97061
Medici, 1, -78.80463, 40.99081
Medici, 1, -78.80422, 41.04071
Medici, 1, -78.80412, 41.05432
Medici, 1, -78.80404, 41.0615
Medici, 1, -78.80353, 41.13342
Medici, 1, -78.80192, 41.13641
Medici, 1, -78.79852, 41.14271
Medici, 1, -78.76642, 41.20271
Medici, 1, -78.71021, 41.20181
Medici, 1, -78.65121, 41.21661
Medici, 1, -78.64791, 41.21742
Medici, 1, -78.64632, 41.2537
Medici, 1, -78.55432, 41.24841
Medici, 1, -78.48902, 41.24472
Medici, 1, -78.4259, 41.24121
Medici, 1, -78.42142, 41.24092
Medici, 1, -78.34541, 41.23661
Medici, 1, -78.2366, 41.2304
Center, 1, -78.0381, 41.15351
Center, 1, -78.03208, 41.15312
Center, 1, -78.0268, 41.14991
Center, 1, -78.02041, 41.15261
Center, 1, -78.01399, 41.15211
Center, 1, -78.01219, 41.14561
Center, 1, -78.0062, 41.14311
Center, 1, -78.0011, 41.1473
Center, 1, -78.00189, 41.1574
Center, 1, -77.9997, 41.16281
Center, 1, -77.9965, 41.16371
Center, 1, -77.9905, 41.16181
Center, 1, -77.9811, 41.17131
Center, 1, -77.9744, 41.17262
Center, 1, -77.97119, 41.17831
Center, 1, -77.97389, 41.19032
Center, 1, -77.9723, 41.19721
Center, 1, -77.9727, 41.20371
Center, 1, -77.96868, 41.20811
Center, 1, -77.96339, 41.21221
Center, 1, -77.95791, 41.2172
Center, 1, -77.9523, 41.21511
Center, 1, -77.94649, 41.21171
Center, 1, -77.9405, 41.20941
Center, 1, -77.9349, 41.21272
Center, 1, -77.9379, 41.2181
Center, 1, -77.93751, 41.22491
Center, 1, -77.9305, 41.2266
Center, 1, -77.9229, 41.2266
Center, 1, -77.91899, 41.2313
Center, 1, -77.91149, 41.24261
Center, 1, -77.90571, 41.24581
Center, 1, -77.90079, 41.25001
Center, 1, -77.89779, 41.25001
Center, 1, -77.8972, 41.17681
Center, 1, -77.85929, 41.17681
Center, 1, -77.78979, 41.17691
Center, 1, -77.78939, 41.14201
Center, 1, -77.77429, 41.14251
Center, 1, -77.74969, 41.11051
Center, 1, -77.74459, 41.107
Center, 1, -77.73779, 41.10781
Center, 1, -77.73249, 41.11061
Center, 1, -77.72619, 41.111
Center, 1, -77.722, 41.10652
Center, 1, -77.71529, 41.1054
Center, 1, -77.71188, 41.11071
Center, 1, -77.70959, 41.11201
Center, 1, -77.70589, 41.11412
Center, 1, -77.70058, 41.11111
Center, 1, -77.69498, 41.10731
Center, 1, -77.68848, 41.10681
Center, 1, -77.68219, 41.10951
Center, 1, -77.6763, 41.10681
Center, 1, -77.66968, 41.1061
Center, 1, -77.66428, 41.10931
Center, 1, -77.65969, 41.10452
Center, 1, -77.65327, 41.09901
Center, 1, -77.64728, 41.09822
Center, 1, -77.64088, 41.0967
Center, 1, -77.62878, 41.09291
Center, 1, -77.62468, 41.0922
Center, 1, -77.61969, 41.08911
Center, 1, -77.61388, 41.08702
Center, 1, -77.60988, 41.08221
Center, 1, -77.60389, 41.08061
Center, 1, -77.59798, 41.07991
Center, 1, -77.59238, 41.0763
Center, 1, -77.58807, 41.07171
Center, 1, -77.58247, 41.06921
Center, 1, -77.57489, 41.06811
Center, 1, -77.57019, 41.06631
Center, 1, -77.56158, 41.05781
Center, 1, -77.57499, 41.04991
Center, 1, -77.55938, 41.0223
Center, 1, -77.55627, 41.01861
Center, 1, -77.51688, 40.97221
Center, 1, -77.51189, 40.9663
Center, 1, -77.50877, 40.96261
Center, 1, -77.34628, 40.98681
Center, 1, -77.33767, 40.98921
Center, 1, -77.14387, 41.0436
Center, 1, -77.16207, 41.02761
Center, 1, -77.20926, 40.98631
Center, 1, -77.21927, 40.97531
Center, 1, -77.27877, 40.90962
Center, 1, -77.36438, 40.8467
Center, 1, -77.43098, 40.82211
Center, 1, -77.51398, 40.79151
Center, 1, -77.55178, 40.77751
Center, 1, -77.66069, 40.73741
Center, 1, -77.68148, 40.72972
Center, 1, -77.68888, 40.72581
Center, 1, -77.71038, 40.71461
Center, 1, -77.71829, 40.72711
Center, 1, -77.76869, 40.71911
Center, 1, -77.82509, 40.74351
Center, 1, -77.8347, 40.73931
Center, 1, -77.8969, 40.71202
Center, 1, -77.9438, 40.69142
Center, 1, -77.9538, 40.69421
Center, 1, -78.0581, 40.72311
Center, 1, -78.0801, 40.72921
Center, 1, -78.1117, 40.73802
Center, 1, -78.11609, 40.73921
Center, 1, -78.27469, 40.73532
Center, 1, -78.36261, 40.7331
Center, 1, -78.3672, 40.73741
Center, 1, -78.37471, 40.75072
Center, 1, -78.37471, 40.75561
Center, 1, -78.37271, 40.75752
Center, 1, -78.36272, 40.76461
Center, 1, -78.35741, 40.76782
Center, 1, -78.35181, 40.76991
Center, 1, -78.35011, 40.77601
Center, 1, -78.3457, 40.77992
Center, 1, -78.34201, 40.78471
Center, 1, -78.34251, 40.78752
Center, 1, -78.34322, 40.7909
Center, 1, -78.33951, 40.7956
Center, 1, -78.33492, 40.80001
Center, 1, -78.32912, 40.80261
Center, 1, -78.32442, 40.80621
Center, 1, -78.31322, 40.81091
Center, 1, -78.30911, 40.81541
Center, 1, -78.30461, 40.82092
Center, 1, -78.30021, 40.82321
Center, 1, -78.29971, 40.8292
Center, 1, -78.30021, 40.83531
Center, 1, -78.2944, 40.83792
Center, 1, -78.2906, 40.84262
Center, 1, -78.29031, 40.84861
Center, 1, -78.28421, 40.85101
Center, 1, -78.27751, 40.85092
Center, 1, -78.27512, 40.84931
Center, 1, -78.27231, 40.84751
Center, 1, -78.26701, 40.85031
Center, 1, -78.26161, 40.85401
Center, 1, -78.2557, 40.85421
Center, 1, -78.24971, 40.85501
Center, 1, -78.24741, 40.85881
Center, 1, -78.24971, 40.86611
Center, 1, -78.2473, 40.87161
Center, 1, -78.24141, 40.87211
Center, 1, -78.23561, 40.87501
Center, 1, -78.23951, 40.87681
Center, 1, -78.24442, 40.88021
Center, 1, -78.23851, 40.88121
Center, 1, -78.2323, 40.87821
Center, 1, -78.2281, 40.88252
Center, 1, -78.2268, 40.88571
Center, 1, -78.2259, 40.88801
Center, 1, -78.22261, 40.89331
Center, 1, -78.2272, 40.89741
Center, 1, -78.22651, 40.90341
Center, 1, -78.2245, 40.90911
Center, 1, -78.2198, 40.91281
Center, 1, -78.21411, 40.91531
Center, 1, -78.20741, 40.9168
Center, 1, -78.2015, 40.91581
Center, 1, -78.1965, 40.9195
Center, 1, -78.19061, 40.9186
Center, 1, -78.1856, 40.92172
Center, 1, -78.17949, 40.9244
Center, 1, -78.1762, 40.93061
Center, 1, -78.1721, 40.93531
